"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
101.606916350926,-2.10574334134326,0.636152097228628,-3.31012559813424,0.000932541163425527,0.0282021857950506,"PRDM16"
32.5085009623454,-1.86025340959918,0.95725452480221,-1.94332161551657,0.051977311408432,0.262963977091697,"PLCH2"
7.72098920040829,2.79493934215503,1.25044449546948,2.23515666011682,0.025407065666211,0.183363182700663,"MMEL1"
725.805777819926,-0.51085291212431,0.637846893960103,-0.800902092589423,0.423188328580431,0.709096018739815,"VPS13D"
5.27454043302351,3.4590460972517,1.88341814957748,1.83657893390678,0.0662720795718924,0.2980458047564,"PPIAP34"
265.906323088693,-1.40767657310544,0.589895363984811,-2.38631570791881,0.0170181345544984,0.145064255476186,"KAZN"
23.5074474501567,0.155698464517365,0.775625331495066,0.200739272165398,0.840902449956861,0.940066526620913,"TMEM51-AS1"
2.86045276840988,0.131389700004836,1.113332258608,0.118014814525461,0.906055919619435,0.966019071509195,"ENSG00000272420"
61.8864569678074,-1.29956480311648,0.669527987439657,-1.94101639886055,0.0522562883076341,0.263604396058377,"CASZ1"
10.9717965492748,1.2791669049453,2.11786340873757,0.603989331733056,0.545850734952503,0.789777209787837,"GRIK3"
10.8957070443802,0.441174466323241,1.4244427424155,0.309717234105962,0.75677599586814,0.904098690543306,"PLA2G2D"
4.46893180269935,1.70500847579853,0.956301401067667,1.78291956269746,0.074599398108052,0.316307805186763,"HSPA5P1"
25.0458820615974,1.97530863420339,1.33792967394117,1.47639197536047,0.139838695698856,0.424632436157051,"RPS27P9"
12.7244256088239,0.209291018590573,1.44463773844851,0.144874395165215,0.884810042826355,0.957241144688377,"PADI4"
629.392446330621,-0.406806804253223,0.381775115133622,-1.06556658128658,0.286619612752455,0.599011774770548,"RLF"
10.3040800366529,1.6248997407407,1.65406197171836,0.982369323836541,0.325917933282298,0.632822333478352,"RPL6P1"
75.1542962973079,1.04738534322464,0.782984514011547,1.33768334428284,0.180999682697391,0.48231175020162,"DLGAP3"
4.90751610776254,0.15831032492221,0.856973074497185,0.184731970739099,0.853439268709009,0.945061433295581,"ENSG00000236723"
9.93290510001877,-0.195673242434938,1.28611830914253,-0.152142490347871,0.879074551820174,0.955481634073052,"ENSG00000284686"
7.18354608078087,1.2030140617794,0.824251300214767,1.45952340198425,0.144421104409119,0.431971363887179,"CZIB-DT"
