"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
179.884817957181,-3.24617327753308,0.75319546706098,-4.30986831373252,1.63351788291458e-05,0.000672477979840788,"PRDM16"
21.0409800665821,-1.09841281500173,0.911720530592471,-1.20476920080756,0.22829241293638,0.501155154927023,"PLCH2"
592.792191499601,-0.0380097766120569,0.646284956241608,-0.0588127206814439,0.9531012763615,0.982847744597175,"VPS13D"
5.37760377691071,5.79720433032239,2.49129368823015,2.32698551668584,0.0199660361142823,0.118948355831538,"PPIAP34"
273.533032259009,-1.61431558839738,0.663259334689226,-2.43391310753851,0.0149365802648388,0.0988437412446044,"KAZN"
16.7538367984924,1.76872784428281,0.879741355548194,2.01050892188723,0.0443773528946903,0.196096146525609,"TMEM51-AS1"
4.74424471374211,-1.38278470666732,1.66478545553824,-0.830608353807521,0.406194913971299,0.67857072920816,"ENSG00000272420"
103.506223619483,-2.42898652674641,0.832132035388372,-2.91899172661073,0.00351165543657058,0.0374243699954271,"CASZ1"
11.4303887451351,0.246187453965878,2.18867024706193,0.112482661239792,0.910440716817023,0.966658646664724,"PLA2G2D"
5.0424044839813,1.20926012768632,1.13920136499611,1.06149813794373,0.288463578690242,0.569290010260349,"HSPA5P1"
2.0147264670987,-1.98900267615878,1.7151913396083,-1.1596389453628,0.246195837674959,0.522026006144308,"ENSG00000231606"
21.9831980099251,7.83885143300279,1.74703776942487,4.48693873148682,7.2253841708409e-06,0.000354238055128485,"RPS27P9"
9.32157864764732,1.7317403298566,2.0096692608341,0.861704143863878,0.388850344697554,0.664196983010176,"PADI4"
548.317074385084,-0.102335494206976,0.475877550323274,-0.215045853996385,0.829731568441432,0.93426763738279,"RLF"
8.79741029040504,5.59663371479394,2.24057877119802,2.49785179915878,0.0124948417981767,0.0875614246960721,"RPL6P1"
80.7306683067398,0.786053873223955,0.935055614789738,0.840649326939459,0.400544416239123,0.674319605849458,"DLGAP3"
4.52949342256819,0.202379403002645,1.11609029547533,0.181328879771734,0.856109438972229,0.946084095732558,"ENSG00000236723"
11.8958722764948,-0.736669157055967,1.3305353655124,-0.553663717741368,0.579809010320281,0.803700602722533,"ENSG00000284686"
14.0707467168809,-0.973902192766595,0.887102300840314,-1.09784654131103,0.272271504662067,0.552111152104379,"CZIB-DT"
1.83095873351392,2.40144218596641,1.67592965217685,1.432901543837,0.151885976029729,0.399683780334131,"LAMTOR5P1"
286.912101354318,0.170411803309003,0.371704638888459,0.458460254406834,0.64662181104127,0.845140360453682,"SNIP1"
571.85791074775,0.329137348562715,1.24697960451531,0.263947659906313,0.791820250147988,0.917725806537322,"RPS13P2"
3.37735946973884,1.32608195321356,1.39857628748891,0.948165620335585,0.343045146249934,0.624225253273164,"GDI2P2"
173.488073930972,5.74852854089093,1.20353358133203,4.77637569076272,1.78482800802679e-06,0.000114350210340958,"AK5"
2.76128196283579,4.82273557130559,2.4976837121799,1.930883221037,0.0534974956185684,0.219563070445624,"ADH5P2"
6.15767781703365,6.0006656321183,2.33934907753071,2.56510056141441,0.0103145906139783,0.0769054557457832,"RPL29P5"
4.08275596938144,1.52873308714571,1.21034984535711,1.26305059071137,0.206570999023521,0.473762426171303,"ENSG00000237852"
14.8382710913405,-0.19138185438845,0.909935183330845,-0.210324710918299,0.833414250083184,0.935598767690895,"DNAJC6"
2513.40200934072,0.310883785702564,0.490777963258816,0.633450987974814,0.52643917742448,0.770145499714903,"LEPROT"
3.11479115929548,-0.870526756131201,1.24399105167349,-0.699785384275967,0.484061343721276,0.739265683033715,"ENSG00000286548"
214.877976853292,-3.26023080698707,1.37084116424401,-2.37827028544551,0.0173940709121789,0.108914991518535,"RPL17P6"
38.3795696853147,0.256835170451212,1.17345277772729,0.21887133025382,0.826750280142354,0.932856869546837,"NEGR1"
106.419877797897,0.0620264712568569,1.21287617283431,0.0511399866252712,0.959213972943819,0.985104612126438,"SHISAL2A"
1601.32448565225,0.706481548295801,0.448242277605985,1.57611538132691,0.114999214886129,0.342041864959047,"DNTTIP2"
24.5107454554262,4.10291105159469,1.0658341605643,3.84948353449511,0.000118367139734521,0.00312564656536418,"COL24A1"
876.175472897862,1.25561728957663,0.833215034813602,1.50695467210036,0.131822276194844,0.369494058387536,"GPX7"
3.36654489845998,5.13577951239621,2.10789449052366,2.43644999096721,0.0148322202094986,0.0984203599536415,"ENSG00000234080"
30.4321091589184,-0.162319251232986,0.87152906955033,-0.186246514206044,0.85225144896698,0.944984378595986,"ENSG00000233514"
11.6090915843341,0.879225470477818,1.56458329858381,0.561955040216557,0.574146651797529,0.799650374233982,"ENSG00000266993"
2.96096538304428,-1.3767347114882,1.1607131237612,-1.18611109265914,0.235578430459578,0.510028420551018,"ENSG00000286692"
6.85470333180268,-0.316839841616675,1.04668777350907,-0.302707120151459,0.762113071134362,0.903615797123163,"ENSG00000260464"
14.9123209422402,3.18397916166042,0.831496627610508,3.82921476279501,0.000128552786362099,0.0033146263680565,"ENSG00000228399"
7.71165890669009,0.53746658077882,0.940281422617256,0.571601828825664,0.567591756187361,0.795423385371813,"RPSAP19"
5.87107452376432,2.16801800214514,1.5985153275957,1.35626976152054,0.175013352859056,0.431220417379555,"HSP90B3P"
1597.38667756592,-0.295942670681408,0.559630176744497,-0.528818285681049,0.596931511647948,0.815598077084603,"MAN1A2"
218.838664242488,-2.67429207307405,1.08723551263389,-2.45971736757882,0.0139046468043529,0.0942066498740829,"CIMAP3"
54.3333684620341,-0.742993662993527,0.912220017250197,-0.814489540838199,0.41536456159103,0.686119378734077,"TRIM45"
10.6418767500201,2.20084718370482,1.08664822417357,2.02535386774191,0.0428310408672446,0.192023727467258,"RPS26P15"
20.4378210160966,4.59427337232799,1.08934176754992,4.2174765617049,2.47051489773618e-05,0.000913748248694313,"NBPF17P"
43.1062050737333,-0.731719078645149,0.645508716825022,-1.13355414043695,0.25698161886258,0.535678615302011,"LYSMD1"
4.17309082982497,-0.0557605239727224,1.25760369915015,-0.0443387086173519,0.964634416985293,0.987664094880317,"ELOCP19"
19.9556747822996,-0.266276323172077,1.09447239738647,-0.243291949443336,0.807779240482702,0.924434088622984,"ENSG00000232499"
34.8065365182628,-2.12394208526821,0.591406444412911,-3.59134078658315,0.00032898112716389,0.00680162169297021,"ENSG00000232995"
6.37129108103303,2.12339053864103,1.31793668442133,1.61114760954799,0.107147553555411,0.329049302204716,"ENSG00000232952"
163.462651693036,1.21250575685402,1.52857139230929,0.793228084049269,0.427644947905225,0.695835534398575,"XCL2"
17.6574198331534,-3.6358110697007,1.11317294592017,-3.2661690917176,0.00109013133703226,0.0162433131738516,"LRRC8D-DT"
3084.64286942561,0.694145533571139,0.393714648038723,1.76306758468094,0.0778890915729946,0.273376022359422,"TPR"
11.1991826138524,-0.916778661217674,1.6072453075683,-0.570403694383608,0.568403924438575,0.795630172651854,"CHIA"
2.60843887773035,4.69686722328064,1.6743824629477,2.80513402834615,0.00502956610403546,0.0478706821160311,"RPL5P6"
10.6677017617874,0.749130175633051,1.48652553295436,0.50394706247945,0.614298577637406,0.826615339263799,"HSPE1P6"
11.3815901066501,6.89039345801998,2.44494230793746,2.81822333216226,0.00482902081216208,0.0465003598586125,"EEF1A1P14"
202.189565802272,0.586135900923509,1.58395342651125,0.370046171252968,0.711348088647378,0.879418745309569,"XCL1"
8.79441704578805,-1.43476688003366,1.26223249152371,-1.13668986471872,0.255667957773848,0.533639406393432,"FTH1P2"
17.4034645614324,-0.781025707071199,0.874510028081724,-0.893100915931648,0.371803132537495,0.648956922729009,"CATSPERE"
94.1058582006659,-0.642505127491063,0.742693819282108,-0.865100948479835,0.386983384178705,0.6624971489973,"EDARADD"
